# productos.csv - Archivo de productos Fase 2 EDD S1 2026
,

SucursalID,Nombre,CodigoBarra,Categoria,FechaCaducidad,Marca,Precio,Stock
S011,Yogurt 592,CZQ65PS4ZT7M,Frutas,2025-08-23,Unilever,87.21,61
S007,Pizza 868,UUH8UMLPSLE,Snacks,2026-07-11,PepsiCo,191.5,53
S013,Naranja 878,5QHAPPE5LTUZH,Lacteos,2027-11-21,Unilever,285.81,52
S021,Galletas 52,0BHAIGP2ODNT,Frutas,2027-07-13,PepsiCo,212.18,72
S002,Jabon 600,L7TSNQBD1J5,Snacks,2025-08-03,Bimbo,111.17,172
S008,Helado 823,OMOL8ZNSXT,Bebidas,2026-03-16,Lala,196.2,196
S013,Yogurt 382,GXRNQUUSCNWV5,Carnes,2026-03-27,Nestle,138.35,171
S025,Pizza 935,PVPPN6HYF4,Bebidas,2027-06-04,Sabritas,414.16,12
S005,Carne 572,5FRQF1KH85B,Panaderia,2026-01-24,Colgate,49.44,55
S010,Shampoo 231,S6SQOM2SRV5TX,Higiene,2027-03-02,Maseca,377.24,40
S022,Pan 104,GJNBWAUQORGF,Lacteos,2026-09-17,Unilever,197.4,38
S030,Galletas 799,OAKM1EIDVZPS,Lacteos,2027-07-06,Unilever,165.14,62
S006,Galletas 120,3JKS4NI54DGP,Frutas,2027-02-14,Lala,294.06,122
S019,Pizza 110,5HC2POS33WKU2,Verduras,2025-04-11,Maseca,64.7,155
S027,Papas 207,EX7FZISUZ30Y,Congelados,2027-03-22,Colgate,183.55,96
S025,Shampoo 302,80TXZOM8XY,Frutas,2026-10-10,PepsiCo,151.94,19
S003,Jabon 959,5HAFB0EPA9A,Lacteos,2025-03-16,Lala,485.06,148
S022,Brocoli 807,9C4JKMJ2JJRZ,Higiene,2025-09-10,Lala,152.94,96
S005,Carne 717,9LOLZG8O5S,Panaderia,2026-10-05,Unilever,143.93,120
S019,Naranja 619,IAZM52R3Z4MS9,Limpieza,2026-03-14,Maseca,61.21,138
S007,Brocoli 825,FEFLB4L33MC,Carnes,2025-09-28,PepsiCo,377.73,75
S016,Detergente 761,PHS55BP3BP3E,Congelados,2025-11-22,CocaCola,237.72,182
S005,Carne 145,C3QZDRFZKA,Frutas,2026-12-09,PepsiCo,484.82,97
S011,Detergente 567,SK2AO9IGFV,Snacks,2025-06-17,Bimbo,48.07,26
S029,Leche 703,29F69PSQE5CF,Higiene,2025-05-01,Nestle,406.92,24
S011,Papas 722,BQAK6OVCX0N82,Snacks,2025-02-04,Sabritas,161.98,106
S025,Helado 942,LD6KS1S069W,Verduras,2027-06-16,Lala,245.3,65
S021,Jabon 56,0GEY61ZDH7H,Carnes,2027-01-16,PepsiCo,185.81,162
S007,Acondicionador 584,529ICUDVYYOF,Bebidas,2026-05-24,PepsiCo,168.87,10
S018,Brocoli 57,6H5JWFU2QXYR,Snacks,2026-03-05,Colgate,426.42,38
S016,Pan 947,PYU2HXM9P0RJ,Congelados,2026-06-23,Nestle,449.06,10
S022,Jabon 895,NLW5IWKYIJJ7,Frutas,2027-01-25,Nestle,396.31,124
S018,Jugo 314,12V50Q6Q0W,Limpieza,2026-01-06,Nestle,256.94,180
S026,Detergente 124,28B76A7217QG,Lacteos,2025-11-01,Nestle,96.33,40
S013,Acondicionador 643,7AXY7I1ZJJ,Verduras,2027-05-03,Sabritas,229.02,173
S024,Detergente 153,0AA3ZLFXDS,Panaderia,2025-08-13,Lala,419.72,135
S005,Shampoo 733,CS4QP9WPFF,Carnes,2027-12-18,Kelloggs,305.09,115
S016,Manzana 345,X6EAKVJA6J,Carnes,2027-05-02,Colgate,192.06,171
S030,Naranja 117,TP2NKUVOOB,Bebidas,2025-05-10,Nestle,451.54,125
S026,Brocoli 133,9SERSXBG2VQ1,Bebidas,2025-08-01,Nestle,236.71,7
S006,Pan 834,OMFQT5ZWIE,Congelados,2025-01-13,Maseca,309.89,157
S020,Galletas 672,K83LNMPHHPQ,Higiene,2027-09-01,Sabritas,353.75,129
S019,Zanahoria 43,JM89YBZIPKH4,Snacks,2027-03-09,Maseca,94.16,124
S029,Naranja 448,GWRIGNMYW8O,Congelados,2027-10-15,Colgate,314.61,195
S002,Zanahoria 335,UTX294UQVN,Panaderia,2026-10-03,Nestle,309.45,83
S025,Naranja 978,6VCBY8OYPHMAL,Verduras,2027-11-06,Colgate,74.21,35
S007,Naranja 807,AEEJKW4H5O,Congelados,2025-06-17,Lala,495.14,112
S013,Naranja 796,Z2HKIUWFGXSX,Lacteos,2027-05-18,Kelloggs,403.24,20
S006,Refresco 531,EEXDSLA9J1,Carnes,2027-04-03,Colgate,455.19,72
S015,Papas 589,PIUO3P9WTK,Lacteos,2025-08-19,Colgate,143.09,15
S001,Pan 829,691CTMM1QYL,Bebidas,2027-04-25,Sabritas,218.34,65
S024,Acondicionador 553,XPCUXJI40BCC7,Frutas,2027-04-03,Unilever,428.29,171
S024,Zanahoria 476,1FN5DB74X9E,Panaderia,2027-10-01,Unilever,284.47,3
S003,Jabon 650,U7FUW2UQBI,Bebidas,2025-03-09,Kelloggs,230.05,194
S018,Pizza 702,PP1ADNN6LND,Frutas,2025-11-14,PepsiCo,255.89,76
S028,Refresco 312,JN9ZFQ9A2DZW7,Verduras,2026-04-17,Kelloggs,445.65,95
S019,Zanahoria 726,MW37BYERCEUV,Lacteos,2027-10-24,Kelloggs,78.2,136
S028,Yogurt 54,IDVU4S5WDMWMM,Bebidas,2026-08-17,Sabritas,495.06,45
S016,Helado 619,QS85JYRK4KD31,Bebidas,2025-12-14,Lala,120.01,138
S014,Acondicionador 275,OM9TV1IRZ96K3,Bebidas,2027-04-18,Sabritas,104.49,126
S013,Leche 847,QF1B5PXFKG3S,Limpieza,2025-01-20,Sabritas,313.79,29
S026,Carne 255,AJ5945IG6UX,Carnes,2026-07-09,CocaCola,159.67,69
S005,Leche 357,LEWTYWX25ZXM,Lacteos,2025-12-14,Sabritas,58.73,18
S005,Pan 710,IIKX7A0KW9TJ9,Verduras,2025-07-13,Kelloggs,20.88,99
S004,Shampoo 807,4TF9072N9V,Bebidas,2025-04-21,Colgate,438.52,133
S004,Galletas 280,E7166G5ZV0X,Limpieza,2026-01-21,Nestle,69.09,70
S022,Acondicionador 141,6022C1BURFP,Frutas,2027-02-23,PepsiCo,109.05,9
S007,Shampoo 526,CJWWUPRZ4SCF,Lacteos,2027-06-10,Sabritas,68.41,27
S022,Naranja 160,UNFNHJSHNUF,Congelados,2026-01-18,PepsiCo,267.02,11
S009,Shampoo 125,66QL9P8LIO71,Bebidas,2027-02-16,Lala,406.27,53
S030,Acondicionador 100,A8LYA7JOUZPNJ,Snacks,2026-02-11,Kelloggs,285.94,112
S013,Brocoli 615,HDC67YSRLGBF,Carnes,2026-10-21,CocaCola,313.02,145
S026,Acondicionador 94,OZ6YTHD797T,Higiene,2025-11-06,Kelloggs,320.66,39
S020,Galletas 143,RY50X1NGEKR8H,Panaderia,2026-03-15,Colgate,173.06,198
S004,Pollo 765,9DT3KUE7Y0GSO,Higiene,2026-04-25,Colgate,214.82,140
S004,Detergente 184,RPB1QLNHXHKKI,Frutas,2026-06-24,Kelloggs,285.36,171
S008,Papas 272,AHKT401FHLXJV,Congelados,2026-01-16,Bimbo,114.27,16
S027,Yogurt 475,PCJ4QSI6VZA5G,Limpieza,2025-01-10,CocaCola,244.22,10
S028,Shampoo 965,GHRVQUKK59ZM,Snacks,2027-02-01,Maseca,49.79,198
S002,Jugo 527,ETBNRBNUPADF,Verduras,2027-04-13,Colgate,37.81,34
S028,Leche 968,VR5ZUWOBGLDDS,Panaderia,2025-07-27,Lala,303.27,110
S002,Brocoli 947,X44LIPELCKFRC,Frutas,2027-09-10,Bimbo,27.15,142
S009,Detergente 776,1HUUZ3V3EB4,Lacteos,2027-03-16,Sabritas,401.28,167
S019,Papas 528,BM31PE48BGIY1,Lacteos,2026-07-11,Kelloggs,261.88,188
S010,Pan 724,9KKJHDBGWHCF,Congelados,2026-02-09,Lala,423.89,141
S002,Leche 896,B8F650TD7HCZS,Congelados,2025-11-12,Maseca,324.89,14
S004,Pizza 383,A7LFH1BOA5WE1,Limpieza,2025-04-25,Nestle,174.41,12
S020,Helado 135,UMBBD0G2PISBV,Carnes,2027-05-17,Colgate,485.6,94
S014,Jabon 720,OYEN1ALJYS5MR,Bebidas,2026-07-26,Sabritas,385.21,153
S022,Pollo 52,RNA5D3B7XKI,Carnes,2025-01-01,Lala,56.4,119
S001,Pan 749,OT6U3BK8XG,Bebidas,2025-09-24,Unilever,60.5,30
S010,Manzana 445,L7R9G3KRW0T,Higiene,2025-09-06,Maseca,278.32,156
S013,Pizza 956,2DELVYBROBG,Frutas,2025-12-12,Unilever,463.75,168
S023,Tortilla 952,O94LQG9MS6,Limpieza,2026-08-25,Maseca,166.23,26
S023,Pan 965,2BFFLQUGIPM,Bebidas,2025-03-24,Nestle,301.44,120
S013,Helado 423,1Z6G4NC08WJ0S,Frutas,2027-03-04,Nestle,235.47,182
S016,Papas 303,XFSE2HIMO7MW,Carnes,2027-07-17,Colgate,110.72,191
S001,Jabon 127,CWQ3Z3ABZGW71,Verduras,2025-04-07,Maseca,181.42,7
S028,Pan 551,IFATV0LQ85,Snacks,2027-03-08,Lala,237.4,32
S024,Carne 747,RKLRR9BO21,Carnes,2025-03-15,PepsiCo,401.98,28
S025,Pizza 187,DFSX2C71A888F,Frutas,2027-06-24,CocaCola,59.47,105
S029,Refresco 330,J29PHZMDAA,Verduras,2025-10-03,Colgate,238.13,93
S003,Detergente 581,O4UFUQNFCVMY,Snacks,2027-02-22,Maseca,74.09,26
S017,Zanahoria 842,Q65UUV8U2TBAR,Verduras,2027-12-08,CocaCola,263.13,64
S028,Acondicionador 726,R8RJNY0FRW,Snacks,2026-02-10,Bimbo,411.88,69
S024,Zanahoria 377,6KQWSB9EJRJ,Lacteos,2027-01-24,CocaCola,383.02,132
S011,Tortilla 712,CJ9ONE3ZO7NF,Higiene,2026-11-26,Bimbo,346.46,54
S003,Acondicionador 318,2L8EDZBFQ81,Lacteos,2026-05-03,Bimbo,489.26,27
S018,Galletas 935,8YTC6P6TGH9I,Panaderia,2025-01-12,Unilever,27.72,75
S028,Pan 518,4RR7M061HS,Congelados,2026-12-13,Unilever,360.22,163
S015,Pan 233,LLALTI9C7KE,Carnes,2025-06-07,Bimbo,97.64,181
S029,Tortilla 199,YEGQVWUX497U,Snacks,2026-05-01,PepsiCo,395.84,36
S014,Pizza 204,XGBBRU13QKY,Lacteos,2027-06-22,Maseca,206.47,38
S014,Shampoo 478,V6591Q83IPIPV,Panaderia,2027-04-05,Nestle,86.99,149
S004,Zanahoria 905,NDXS85LC151VX,Lacteos,2026-08-16,Nestle,489.2,116
S030,Refresco 834,VGRDMV8K4ZZR,Frutas,2025-11-05,PepsiCo,77.5,73
S018,Pollo 15,HBXXF9D4MX,Higiene,2027-08-06,Kelloggs,280.1,104
S005,Acondicionador 201,O2VIJN5BUDM,Congelados,2025-01-07,Bimbo,216.58,198
S030,Carne 68,58RFO3BYRZU33,Congelados,2026-11-20,CocaCola,191.9,164
S028,Detergente 125,QOL92ZCYX9,Congelados,2025-04-09,Sabritas,356.44,119
S015,Pizza 415,9OB3WQIQ8W8C,Limpieza,2027-04-16,Kelloggs,353.08,123
S005,Acondicionador 747,07WGLYZ723,Carnes,2027-04-26,Sabritas,159.0,177
S016,Jugo 886,FDMWZZTL055Y6,Frutas,2025-06-04,CocaCola,10.67,13
S029,Jugo 66,ARJ1UBN6ICV,Snacks,2027-03-06,Nestle,215.72,123
S015,Carne 672,MJPF06UDAYJE,Snacks,2025-02-13,CocaCola,133.76,164
S001,Naranja 343,12EEMWR2IE5P,Congelados,2026-07-15,PepsiCo,391.84,84
S030,Pan 631,IN8M0ZDDMYO,Frutas,2027-10-26,PepsiCo,51.22,82
S003,Yogurt 388,UWAMJ67HS30,Carnes,2026-10-13,Lala,283.61,47
S029,Leche 110,U0873HGZEY4Q,Verduras,2026-12-12,PepsiCo,92.42,9
S028,Brocoli 956,I9XURDW55L,Bebidas,2025-02-09,Kelloggs,305.34,108
S004,Pan 695,93SM6MPHTL,Panaderia,2025-08-20,Nestle,233.56,47
S028,Brocoli 669,X3Z5TIQMNH,Snacks,2025-08-19,Lala,110.51,8
S026,Leche 165,XP75Q1ZV1DD8J,Carnes,2026-05-19,PepsiCo,73.34,185
S030,Helado 869,YNQAZY4LX1NMK,Bebidas,2025-01-05,Unilever,467.1,163
S005,Pollo 38,533S8K380E9T,Limpieza,2027-02-06,Unilever,257.0,49
S023,Tortilla 989,PKRCEUD2F9U,Higiene,2026-07-15,Kelloggs,374.27,40
S006,Naranja 281,PQMEVRU5ZCE57,Snacks,2025-05-05,Maseca,231.89,58
S026,Tortilla 802,F9NLWYC77OJ,Frutas,2026-03-06,Bimbo,273.45,30
S005,Jabon 485,CL6KW3CUH01CB,Carnes,2025-02-05,Sabritas,334.23,3
S018,Papas 370,8JVUCTDKAC,Frutas,2025-06-25,PepsiCo,251.82,3
S026,Leche 606,LCO07QNYEB,Higiene,2025-07-22,Kelloggs,26.31,149
S008,Jabon 396,E6DSECJ1WHZ9,Higiene,2026-06-23,Kelloggs,466.33,14
S020,Manzana 777,DALLXQ5EOS,Verduras,2025-09-03,Nestle,131.97,178
S013,Yogurt 270,9ECA5VLS9WIJ,Bebidas,2025-01-12,Nestle,33.42,7
S022,Acondicionador 700,17YQ211AKO7VD,Verduras,2025-05-13,PepsiCo,212.26,16
S021,Brocoli 351,JJYLTCUDNU7,Snacks,2025-05-12,Unilever,103.59,155
S005,Acondicionador 4,UDQVPGSKTEI,Panaderia,2025-04-17,Kelloggs,387.56,98
S009,Pollo 992,9ZHL58FLVMKC,Limpieza,2026-07-20,CocaCola,187.5,56
S022,Zanahoria 455,QLR00OAXLFYKR,Bebidas,2027-10-18,PepsiCo,472.43,134
S011,Papas 817,3G9UZNOELBCPV,Limpieza,2026-02-07,Sabritas,242.53,172
S027,Yogurt 668,5QQH42AIKI,Verduras,2025-12-12,Kelloggs,88.79,47
S004,Acondicionador 81,TLGAGUB3TZUI,Bebidas,2027-09-21,Unilever,276.45,144
S028,Carne 320,9UNKU4QTFRC4,Lacteos,2025-10-20,CocaCola,457.76,123
S030,Naranja 570,PWPUD0M008,Bebidas,2026-12-11,Unilever,114.94,15
S030,Carne 348,169QXM09S94H,Congelados,2026-08-09,Nestle,345.03,131
S002,Tortilla 377,2DBOL8OVVW4,Lacteos,2025-08-10,Colgate,277.46,60
S018,Jabon 675,PKC32DMEHUG4,Limpieza,2025-01-07,Nestle,472.84,49
S027,Brocoli 176,E42UIPUES6JH,Frutas,2026-06-02,CocaCola,65.44,104
S007,Naranja 717,YXVF3T2CSQG8O,Limpieza,2025-11-17,Colgate,68.68,199
S029,Pizza 932,Q85IQP9AZR7D,Snacks,2026-06-18,Sabritas,241.58,124
S028,Detergente 594,59NUFEPIGG1E,Verduras,2027-08-07,Colgate,473.84,19
S005,Yogurt 341,IQPBE6OOIQC,Snacks,2027-03-27,Lala,145.61,113
S029,Refresco 558,6DEOOO144O,Congelados,2027-12-13,Sabritas,56.27,69
S028,Brocoli 434,OSLMAYC6L3E,Frutas,2025-07-07,Lala,185.42,21
S011,Shampoo 426,HRJCH9J1K1,Lacteos,2025-02-08,Maseca,272.65,109
S006,Pollo 337,M5ASYAHE4I29J,Congelados,2027-03-01,Nestle,457.12,106
S024,Helado 694,L8U3T93C9B4Y,Snacks,2026-09-28,Sabritas,232.35,83
S029,Jugo 828,QD0LBN11314HL,Limpieza,2025-09-05,Unilever,362.12,149
S006,Yogurt 73,ORLA0YUS9ZMVR,Carnes,2026-04-27,Colgate,370.15,188
S002,Acondicionador 382,7GHE2IVNLTU,Panaderia,2027-07-22,Maseca,285.35,87
S001,Carne 820,YJGOX7IPZL,Lacteos,2025-05-02,CocaCola,445.81,23
S014,Refresco 90,FB6VVPKMJN1E9,Verduras,2025-05-24,Colgate,443.59,94
S004,Manzana 954,AMA6S212S3F9L,Higiene,2027-04-28,CocaCola,337.24,95
S024,Leche 835,UKXTMYLZ2G5X1,Snacks,2027-02-06,Sabritas,171.92,35
S021,Shampoo 11,44P9P8L5V7S,Verduras,2027-06-09,Colgate,350.4,164
S029,Acondicionador 73,QB91WMS23D79,Snacks,2027-04-20,Colgate,11.14,99
S029,Papas 696,0VIRBV07YF7VZ,Carnes,2025-07-15,Lala,100.31,20
S019,Leche 29,KIRQ5XGN1K1RH,Frutas,2027-12-21,Bimbo,181.15,17
S013,Pizza 164,KZH7CZ9QD35NZ,Frutas,2027-06-24,Unilever,252.17,31
S021,Naranja 346,HOH4DSCW6D,Carnes,2026-06-13,Maseca,405.45,12
S010,Pan 547,L7JY3YTWD97MO,Bebidas,2026-05-10,Unilever,300.6,151
S023,Brocoli 512,D75LFSN5U3GLQ,Panaderia,2027-02-25,Unilever,227.46,93
S003,Jugo 940,R545S2U1OB,Limpieza,2027-01-10,Sabritas,306.86,160
S023,Brocoli 610,RI9BE0SZN8XNI,Higiene,2026-07-11,Unilever,232.94,117
S015,Carne 975,JD57GX5X31,Lacteos,2027-02-08,Bimbo,276.12,117
S019,Leche 43,NHLGNKA12SF,Verduras,2027-12-10,CocaCola,437.45,102
S029,Pollo 329,WVK85ZJ3IKMV,Lacteos,2027-07-02,Sabritas,103.45,192
S022,Brocoli 322,DPIC25808T5,Snacks,2027-07-04,Sabritas,437.69,34
S015,Refresco 518,ZR0RPFMX5YXH,Bebidas,2026-02-23,CocaCola,425.7,157
S010,Naranja 864,R36U58ED9679,Panaderia,2027-07-02,PepsiCo,418.56,137
S027,Yogurt 750,Y7O85MT4QD,Verduras,2027-03-21,Bimbo,148.09,194
S003,Pollo 589,BMQMZ6GL1YW,Bebidas,2025-03-21,CocaCola,426.77,74
S029,Papas 868,K4ZRL8WOKG,Limpieza,2027-04-14,Bimbo,7.17,77
S018,Pan 833,OHQNE2Q2Q1,Verduras,2026-04-26,Unilever,301.75,198
S001,Yogurt 356,PO72FM66FZAW7,Snacks,2025-12-05,Unilever,493.05,99
S012,Carne 676,RUUMCQF82XWCR,Snacks,2026-04-05,CocaCola,169.37,158
S008,Leche 87,537CZFH5F2,Verduras,2025-10-12,Bimbo,184.48,42
S025,Tortilla 699,EZG1N7C581YK,Panaderia,2025-06-27,PepsiCo,338.28,20
S009,Jugo 947,TYH93S4RT60,Frutas,2026-02-19,Sabritas,210.87,117
S027,Helado 184,Z35KXMHQT7ES,Panaderia,2025-08-17,Maseca,43.01,91
S006,Naranja 120,8A0W4WQ776,Frutas,2027-06-24,Sabritas,164.45,88
S015,Pan 41,38A5HNL0VT1,Bebidas,2025-02-03,PepsiCo,306.66,88
S026,Leche 510,W8WUWHBK73,Congelados,2025-07-03,Maseca,274.69,38
S007,Pollo 453,WV9R74M8O9MP5,Panaderia,2025-03-14,Colgate,481.96,10
S016,Jabon 795,WSD0CA0M90,Frutas,2025-06-19,Unilever,209.56,91
S004,Carne 494,30CYG8CGXWX,Verduras,2025-01-28,Sabritas,411.95,182
S020,Zanahoria 549,O54RKI4TS8F,Higiene,2026-12-03,Colgate,459.37,169
S017,Jabon 371,D77NZ5EFB14,Higiene,2026-10-27,PepsiCo,203.66,162
S014,Refresco 964,8KYRD9P7AQ8V,Panaderia,2026-09-11,Colgate,486.29,123
S030,Leche 117,Z26YZXIAZ8,Frutas,2027-12-19,PepsiCo,433.04,198
S027,Shampoo 669,4UE86ANZ6J,Panaderia,2027-07-25,Nestle,293.69,33
S020,Papas 620,T96IR1OOX6SAD,Limpieza,2027-02-02,Maseca,47.19,179
S004,Leche 663,6XY59GHBQXD,Bebidas,2025-01-07,PepsiCo,460.92,86
S026,Leche 595,M5MDHUOULU,Frutas,2027-03-24,Maseca,425.52,12
S022,Tortilla 540,P4KF4STB0GN9M,Higiene,2025-04-05,CocaCola,427.61,38
S005,Shampoo 415,DHESB2OC0F3Y,Higiene,2025-06-20,CocaCola,437.75,140
S011,Carne 535,O1XHQR62KGUV4,Congelados,2027-02-17,Bimbo,391.39,25
S027,Brocoli 247,2PTI0PDX6PZFD,Panaderia,2025-10-24,Kelloggs,251.49,101
S018,Galletas 104,NE0LVV16G2N8N,Verduras,2025-01-04,Bimbo,98.63,147
S015,Shampoo 519,ZAX4JUW65T2,Limpieza,2026-06-01,PepsiCo,138.47,3
S026,Leche 114,20M8ZMFTLE,Panaderia,2025-12-16,Colgate,214.77,150
S013,Manzana 298,QYGO6YN4WO,Panaderia,2025-03-17,Sabritas,248.1,137
S016,Jugo 573,6I4AEQ1BIVIRQ,Lacteos,2027-12-05,Unilever,170.14,88
S009,Manzana 274,F0NQLPDNHC,Limpieza,2025-09-18,Colgate,226.48,85
S005,Pan 730,J5Z674L5KMEP,Panaderia,2027-04-11,Kelloggs,159.47,115
S018,Brocoli 499,UEIWDEPQBHGQ,Frutas,2027-03-01,Bimbo,256.76,2
S010,Carne 190,VQDWHU3UUP,Limpieza,2027-07-13,PepsiCo,16.45,132
S010,Zanahoria 128,U0K7IQ9T9A,Higiene,2027-02-16,Kelloggs,499.94,25
S022,Pizza 220,17Q51VG6VX2F,Higiene,2025-03-27,Colgate,266.06,100
S029,Acondicionador 735,0X0IGQ65MAIE1,Lacteos,2025-01-09,Bimbo,326.63,195
S022,Helado 824,D00PLLQF7U8W,Congelados,2026-03-16,CocaCola,498.06,15
S009,Refresco 429,DERX3KYIMPI8G,Bebidas,2027-08-11,Bimbo,458.66,145
S026,Papas 504,AJZ74K60X57N,Limpieza,2026-06-13,Unilever,452.71,47
S027,Pan 233,4ZSZC4SFYUZY1,Snacks,2027-02-19,Lala,232.66,28
S002,Pollo 94,E5R66ONV4MPLY,Higiene,2026-02-26,Colgate,442.41,147
S006,Detergente 630,HRV3LW0TT6B,Frutas,2026-10-16,Sabritas,274.85,143
S006,Jugo 394,GMZ709875ENU,Panaderia,2027-02-24,Colgate,330.19,108
S027,Helado 152,O7W4SWOMZYSVL,Limpieza,2027-05-17,Sabritas,478.69,111
S017,Jabon 601,08WCUE2JJ8H0,Verduras,2027-11-11,Sabritas,403.75,58
S015,Papas 992,L3AE809OD8KWK,Bebidas,2025-02-12,Sabritas,65.21,178
S028,Leche 500,B1MBQUZK8Q,Bebidas,2025-09-04,Maseca,179.52,138
S017,Tortilla 944,SK0HXU7ZD6PO,Panaderia,2027-10-22,Unilever,300.23,44
S030,Galletas 26,7MFGDPH1T1,Frutas,2025-01-13,Colgate,112.72,170
S029,Carne 334,80J0BYDCH0X,Carnes,2027-12-19,Kelloggs,240.08,165
S012,Shampoo 847,MHZWPK7GHE4W,Snacks,2026-09-10,Unilever,150.63,16
S009,Refresco 908,RA03DGKDOAXG,Bebidas,2025-07-20,Unilever,118.66,13
S016,Tortilla 900,V8BKHSBW4SJ,Frutas,2025-12-22,Unilever,98.97,74
S002,Helado 32,FRU58J7VOK,Snacks,2025-12-07,Maseca,128.64,170
S022,Carne 922,G32PMMWD1I8G,Limpieza,2025-11-23,Nestle,197.2,158
S007,Jugo 383,E1E3A0IVC8U,Congelados,2025-04-20,Lala,358.16,12
S010,Carne 81,7YH30TAOUW,Frutas,2027-01-09,Maseca,285.44,144
S020,Carne 268,VB3UKDHKDNP,Lacteos,2025-03-10,Colgate,316.1,11
S013,Pizza 188,DDVWOGYVHTGSI,Verduras,2027-06-05,CocaCola,429.4,185
S015,Brocoli 544,GKFJKX7LHPW4,Verduras,2027-08-12,Bimbo,324.63,145
S008,Jabon 62,GRP8NWZYU5KN,Lacteos,2026-01-15,Colgate,309.19,172
S026,Zanahoria 175,3Q5JUIF1IE7LK,Frutas,2027-06-23,Kelloggs,442.17,54
S020,Jugo 206,77OVUTXUJ0G2E,Congelados,2027-08-08,Sabritas,128.37,137
S020,Detergente 391,EOUTAUPSGYOF,Bebidas,2026-12-23,Sabritas,284.25,193
S010,Pizza 16,MA4ZRJFE52FR,Congelados,2026-02-24,Lala,413.31,97
S029,Acondicionador 566,335CGK9E9H1,Panaderia,2026-03-08,Nestle,283.78,66
S024,Tortilla 432,9Q9IE1VWS77I,Lacteos,2025-09-18,PepsiCo,352.8,64
S012,Pollo 362,ZI6BYER33S0AV,Panaderia,2026-12-06,Sabritas,33.59,20
S027,Shampoo 765,R4ZO3EE6INLP,Higiene,2025-12-14,Colgate,66.61,55
S021,Pizza 290,C5T6UH5QGV,Verduras,2027-04-04,Bimbo,175.52,83
S009,Manzana 414,LQQ3GTZSLE,Higiene,2026-03-04,Kelloggs,317.35,188
S030,Tortilla 9,KWA78JF645M1,Higiene,2026-06-18,Sabritas,194.81,103
S001,Pan 935,K9K0Y1EHOLZ,Panaderia,2025-06-28,Lala,55.4,182
S012,Jabon 964,H7DH8J43Z5LCI,Frutas,2027-12-03,Unilever,320.17,185
S011,Tortilla 854,Y7DTP2WVFLOKA,Panaderia,2026-02-09,Unilever,149.51,25
S013,Galletas 978,NDJS8WLYNAP,Panaderia,2026-05-16,CocaCola,188.42,58
S009,Pan 881,5WUGC0ZIFW,Carnes,2025-02-08,Maseca,455.82,47
S002,Papas 553,TP2EQKK8XSN5,Higiene,2026-03-15,Kelloggs,286.47,158
S014,Zanahoria 119,B3RCFS4966F,Limpieza,2027-07-04,Nestle,416.07,183
S028,Shampoo 79,GRO8Q4XR798UD,Higiene,2026-05-13,Colgate,52.49,90
S011,Acondicionador 199,UVSX8MZY2MWJ,Carnes,2025-05-24,Sabritas,418.33,151
S026,Brocoli 613,WT1JAO32AAQP0,Snacks,2027-08-03,Bimbo,476.7,54
S010,Papas 861,LV0AZMD9H0,Verduras,2026-07-01,Bimbo,37.36,165
S014,Tortilla 608,0FBI0ZCJ6FZ3,Higiene,2027-06-14,Bimbo,175.53,103
S016,Jugo 852,CDX0EI186KV,Limpieza,2026-02-22,Maseca,87.71,39
S016,Acondicionador 926,QWJUIJEZ82H,Frutas,2027-08-16,CocaCola,265.4,66
S012,Pollo 367,RV20F8D41T,Verduras,2026-08-11,Nestle,342.37,97
S016,Manzana 780,R07BXCHE576,Congelados,2025-05-25,Kelloggs,32.3,113
S016,Jugo 201,MPU5RQKS91CO,Higiene,2026-06-02,Sabritas,288.43,33
S009,Detergente 742,OCT4L87YSV4P,Panaderia,2025-04-12,CocaCola,333.81,160
S008,Jabon 533,ZZ2O4RQFDQU,Panaderia,2025-09-08,Maseca,244.79,97
S016,Acondicionador 256,LVZO9RMMR56O,Frutas,2026-12-19,Unilever,190.1,43
S012,Pan 585,ROSDCQTOM06,Carnes,2027-04-13,Maseca,362.15,169
S015,Leche 791,TBNRSZ3KFLT,Carnes,2025-11-14,Maseca,375.7,151
S027,Galletas 639,XKW1IQ9T0GDF6,Higiene,2026-06-05,Colgate,338.82,119
S009,Jugo 956,YOSYRK8LOP,Carnes,2026-04-23,Bimbo,298.21,135
S026,Detergente 735,5XK56X34VA8,Congelados,2026-01-18,Maseca,35.18,36
S012,Naranja 871,DDQNX9I7XLMT1,Limpieza,2025-10-07,PepsiCo,55.57,39
S008,Helado 935,H6ZU76TAGSBWW,Carnes,2026-04-14,Sabritas,144.83,55
S005,Papas 33,JY4Q3ORWDA,Snacks,2025-02-10,Unilever,273.45,195
S021,Yogurt 886,5KS76JO410,Congelados,2026-07-22,Unilever,392.45,100
S013,Jugo 105,01GO7RIDXZVH,Bebidas,2025-03-03,Lala,496.88,42
S005,Jugo 400,RDKYP4QL2K7,Carnes,2025-12-16,Bimbo,323.75,108
S008,Naranja 687,I9GIQLFU1KW3G,Lacteos,2026-07-21,Sabritas,333.33,187
S025,Pan 528,BGHVVM8NR473K,Panaderia,2025-01-05,CocaCola,279.02,56
S006,Yogurt 4,CE4TD361K4,Bebidas,2026-06-13,Colgate,281.04,120
